State,Seat ID,Seat Name,Candidate Name,Candidate Party,Votes for Candidate,Total Votes Cast,% of total Votes,Candidate Win,Gender,Status,Pekerjaan
Sabah,N.23,BONGAWAN,JAAFAR BIN ISMAIL,HR,627,"13,656",4.59%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.24,MEMBAKUT,MOHD ARIFIN BIN MOHD ARIF,BN,"6,495","11,351",57.22%,1,L,MNG,PEMBANTU MENTERI NEGERI SABAH
Sabah,N.24,MEMBAKUT,ALI OMAR BIN MOHD IDRIS,HR,456,"11,351",4.02%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.24,MEMBAKUT,ROSJELEN BINTI SALIMAT,PCS,223,"11,351",1.96%,0,P,HD,TIADA
Sabah,N.24,MEMBAKUT,HAJI YAHYA BIN AHMAD,BEBAS - PEN,85,"11,351",0.75%,0,L,HD,SENDIRI
Sabah,N.24,MEMBAKUT,ABD SANI BIN MARIP @ MARIF,WARISAN,"4,092","11,351",36.05%,0,L,KLH,TIADA
Sabah,N.25,KLIAS,ISNIN BIN HJ ALIASNIH,BN,"6,173","13,735",44.94%,1,L,MNG,TIADA
Sabah,N.25,KLIAS,JOHAIR BINTI MAT LANI,WARISAN,"3,725","13,735",27.12%,0,P,KLH,TIADA
Sabah,N.25,KLIAS,LAJIM BIN UKIN (DATUK SERI PANGLIMA),HR,"3,837","13,735",27.94%,0,L,KLH,AHLI POLITIK
Sabah,N.26,KUALA PENYU,DATUK LIMUS BIN JURY,BN,"7,352","13,456",54.64%,1,L,MNG,AHLI PERNIAGAAN
Sabah,N.26,KUALA PENYU,NIKOL TIUNSU @ HERMAN TIONGSOH,PCS,548,"13,456",4.07%,0,L,HD,TIADA
Sabah,N.26,KUALA PENYU,DIKIN BIN MUSAH,PKR,"3,807","13,456",28.29%,0,L,KLH,-
Sabah,N.26,KUALA PENYU,JONAS BIN SUNGIN @ SUNGGIM,HR,"1,749","13,456",13.00%,0,L,KLH,BERNIAGA SENDIRI
Sabah,N.27,LUMADAN,MATBALI MUSAH,BN,"6,836","12,068",56.65%,1,L,MNG,AHLI PERNIAGAAN
Sabah,N.27,LUMADAN,ASMAT BIN JAPAR,HR,"1,331","12,068",11.03%,0,L,HD,BERNIAGA
Sabah,N.27,LUMADAN,MD SAMLIH BIN JUAISIN,WARISAN,"3,901","12,068",32.33%,0,L,KLH,TIADA
Sabah,N.28,SINDUMIN,DATUK DR YUSOF,WARISAN,"6,648","12,809",51.90%,1,L,MNG,-
Sabah,N.28,SINDUMIN,DATUK HAJI SAPAWI BIN AMAT WASALI @ AHMAD,BN,"5,888","12,809",45.97%,0,L,KLH,PENGARAH YAYASAN SABAH
Sabah,N.28,SINDUMIN,PATRICK SADOM,HR,273,"12,809",2.13%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.29,KUNDASANG,JINUS BIN SODIONG,PKS,166,"10,691",1.55%,0,L,HD,KERJA SENDIRI
Sabah,N.29,KUNDASANG,JAPIRIL SUHAIMIN,SOLIDARITI,"2,105","10,691",19.69%,0,L,KLH,PENIAGA
Sabah,N.29,KUNDASANG,SIRIMAN @ MOHD FAZID BIN BASIR,WARISAN,"3,716","10,691",34.76%,0,L,KLH,PETANI
Sabah,N.29,KUNDASANG,DATUK HENRYNUS AMIN,ANAKNEGERI,733,"10,691",6.86%,0,L,HD,AHLI PERNIAGAAN
Sabah,N.29,KUNDASANG,DR. JOACHIM GUNSALAM,BN,"3,971","10,691",37.14%,1,L,MNG,DOKTOR SWASTA
Sabah,N.30,KARANAAN,DATUK MASIDI MANJUN,BN,"6,849","10,705",63.98%,1,L,MNG,MENTERI KABINET NEGERI SABAH
Sabah,N.30,KARANAAN,JUHAILI BIN SIDEK,ANAKNEGERI,104,"10,705",0.97%,0,L,HD,AHLI PERNIAGAAN
Sabah,N.30,KARANAAN,AMAN @ ADZMAN BIN MANAF,HR,685,"10,705",6.40%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.30,KARANAAN,PEHING @ CHONG PECK HING,PKR,"3,067","10,705",28.65%,0,L,KLH,KERJA SENDIRI
Sabah,N.31,PAGINATAN,JULIAN @ PAUL BIN SIDIN,WARISAN,"3,600","11,602",31.03%,0,L,KLH,-
Sabah,N.31,PAGINATAN,DATUK ABIDIN BIN MADINGKIR,BN,"5,666","11,602",48.84%,1,L,MNG,PEGUAM
Sabah,N.31,PAGINATAN,SATIOL BIN INDONG,PCS,362,"11,602",3.12%,0,L,HD,TIADA
Sabah,N.31,PAGINATAN,MAT JAILI SAMAT,PPRS,104,"11,602",0.90%,0,L,HD,TIADA
Sabah,N.31,PAGINATAN,FEDDRIN TULIANG,SOLIDARITI,"1,870","11,602",16.12%,0,L,KLH,PETANI
Sabah,N.32,TAMBUNAN,JUSTIN BIN ALIP,WARISAN,"1,427","13,118",10.88%,0,L,HD,TIADA
Sabah,N.32,TAMBUNAN,NESTOR BIN JOANNES,PCS,456,"13,118",3.48%,0,L,HD,TIADA
Sabah,N.32,TAMBUNAN,DATUK DR. JEFFREY KITINGAN,SOLIDARITI,"6,136","13,118",46.78%,1,L,MNG,PENIAGA
Sabah,N.32,TAMBUNAN,JOSEPH PAIRIN KITINGAN,BN,"5,099","13,118",38.87%,0,L,KLH,"TIM. KETUA MENTERI/MENTERI PEMBANGUNAN INFRASTRUKTUR, SABAH"
Sabah,N.33,BINGKOR,PETER JINO ALLION,BN,"4,387","13,713",31.99%,0,L,KLH,PEGUAM
Sabah,N.33,BINGKOR,DATUK JUSTIN GUKA,BEBAS - BUKU,182,"13,713",1.33%,0,L,HD,PETANI
Sabah,N.33,BINGKOR,ROBERT TAWIK,SOLIDARITI,"4,552","13,713",33.19%,1,L,MNG,PENIAGA
Sabah,N.33,BINGKOR,PETER SAILI,DAP,"4,233","13,713",30.87%,0,L,KLH,PENIAGA
Sabah,N.33,BINGKOR,THOMAS ANGGAN,PKS,69,"13,713",0.50%,0,L,HD,PETANI
Sabah,N.33,BINGKOR,DR. AISAT ELLIK BIN IGAU @ OSWALD IGGAU,ANAKNEGERI,290,"13,713",2.11%,0,L,HD,AHLI POLITIK
Sabah,N.34,LIAWAN,KONG FUI SENG,SOLIDARITI,"1,809","13,377",13.52%,0,L,KLH,PENIAGA
Sabah,N.34,LIAWAN,HUSSEIN @ JAIMIS BIN KASSIM @ MADATIN,PCS,176,"13,377",1.32%,0,L,HD,TIADA
Sabah,N.34,LIAWAN,SAIRIN KARNO,BN,"5,005","13,377",37.41%,0,L,KLH,PEMBANTU MENTERI KABINET NEGERI SABAH
Sabah,N.34,LIAWAN,RASININ BIN KOUTIS @ KAUTIS,WARISAN,"6,387","13,377",47.75%,1,L,MNG,TIADA
Sabah,N.35,MELALAP,JIMMY JAWATAH,SOLIDARITI,861,"10,702",8.05%,0,L,HD,USAHAWAN
Sabah,N.35,MELALAP,RADIN MALLEH,BN,"4,717","10,702",44.08%,0,L,KLH,MENTERI PEMBANGUNAN LUAR BANDAR SABAH
Sabah,N.35,MELALAP,PETER ANTHONY,WARISAN,"5,010","10,702",46.81%,1,L,MNG,AHLI PERNIAGAAN
Sabah,N.35,MELALAP,CHINLY BIN MONIU @ MAH TSEN LI,PCS,69,"10,702",0.64%,0,L,HD,TIADA
Sabah,N.35,MELALAP,GEORGE REJOS,PKS,45,"10,702",0.42%,0,L,HD,TIADA
Sabah,N.36,KEMABONG,YAHIA @ YAHYA BIN RAIMAH,HR,124,"11,567",1.07%,0,L,HD,BERNIAGA
Sabah,N.36,KEMABONG,HARIS BIN BOLOS,WARISAN,"5,198","11,567",44.94%,0,L,KLH,TIADA
Sabah,N.36,KEMABONG,TAY JIN KIONG @ ALFRED,PCS,152,"11,567",1.31%,0,L,HD,TIADA
Sabah,N.36,KEMABONG,JAMAWI BIN JA'AFAR,BN,"6,093","11,567",52.68%,1,L,MNG,TIADA
Sabah,N.37,SOOK,ELLRON BIN ANGIN,BN,"8,042","15,114",53.21%,1,L,MNG,TIADA
Sabah,N.37,SOOK,BARITUS GUNGKIT @ EVARISTUS,SOLIDARITI,"3,402","15,114",22.51%,0,L,KLH,PENIAGA
Sabah,N.37,SOOK,PETER BEATY,ANAKNEGERI,113,"15,114",0.75%,0,L,HD,AHLI PERNIAGAAN
Sabah,N.37,SOOK,MARTIN TOMY @ TOMMY,WARISAN,"3,557","15,114",23.53%,0,L,KLH,AHLI PERNIAGAAN
Sabah,N.38,NABAWAN,DATUK BOBBEY SUAN,BN,"5,474","9,197",59.52%,1,L,MNG,TIADA
Sabah,N.38,NABAWAN,AHUAR BIN RASAM,WARISAN,"3,402","9,197",36.99%,0,L,KLH,BEKERJA SENDIRI
Sabah,N.38,NABAWAN,ANGIN @ NASRUDDIN BIN LAMBAHAN,PCS,156,"9,197",1.70%,0,L,HD,TIADA
Sabah,N.38,NABAWAN,APANDY @ LUKAN BIN ANGINDI,HR,165,"9,197",1.79%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.39,SUGUT,DATUK JAMES BIN RATIB,BN,"4,704","8,434",55.77%,1,L,MNG,TIADA
Sabah,N.39,SUGUT,ARSHAD BIN ABDUL MUALAF,PPRS,436,"8,434",5.17%,0,L,HD,TIADA
Sabah,N.39,SUGUT,ASPAH BIN ABDULLAH SANI,WARISAN,"3,183","8,434",37.74%,0,L,KLH,TIADA
Sabah,N.39,SUGUT,AG OSMAN BIN ASIBIH,PKS,111,"8,434",1.32%,0,L,HD,KERJA SENDIRI
Sabah,N.40,LABUK,ABDUL RAHMAN BIN DATUK HJ KONGKAWANG,BN,"6,665","12,425",53.64%,1,L,MNG,PETANI
Sabah,N.40,LABUK,ALBERT T ENTI,PKS,141,"12,425",1.13%,0,L,HD,PESARA
Sabah,N.40,LABUK,RAINUS AWANG,SOLIDARITI,"1,171","12,425",9.42%,0,L,HD,USAHAWAN
Sabah,N.40,LABUK,JAMES BIN MIKI,PCS,383,"12,425",3.08%,0,L,HD,TIADA
Sabah,N.40,LABUK,RAMSAH BIN TASIM @ RAMSAH BIN TASHIM,WARISAN,"4,065","12,425",32.72%,0,L,KLH,TIADA
Sabah,N.41,GUM-GUM,ARUNARNSIN BIN TAIB,WARISAN,"4,710","9,218",51.10%,1,L,MNG,TIADA
Sabah,N.41,GUM-GUM,JOILIN @ CHRISTINE BINTI BUGUNG,PKS,81,"9,218",0.88%,0,P,HD,BEKERJA SENDIRI
Sabah,N.41,GUM-GUM,JAMALUDIN BIN LAMBA,PPRS,63,"9,218",0.68%,0,L,HD,TIADA
Sabah,N.41,GUM-GUM,DATUK JUSLIE HAJI AJIROL,BN,"4,112","9,218",44.61%,0,L,KLH,PENGERUSI SABAH URBAN DEVELOPMENT CORPORATION SDN.BHD. (SUDC
Sabah,N.41,GUM-GUM,DAHIL BIN MASDIK,HR,252,"9,218",2.73%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.42,SUNGAI SIBUGA,MUSA HAJI AMAN,BN,"14,503","27,063",53.59%,1,L,MNG,KETUA MENTERI SABAH
Sabah,N.42,SUNGAI SIBUGA,OSMAN BIN ENTING,PKS,241,"27,063",0.89%,0,L,HD,PESARA
Sabah,N.42,SUNGAI SIBUGA,ASMARA BIN ABDUL RAHMAN,WARISAN,"12,319","27,063",45.52%,0,L,KLH,TIADA
Sabah,N.43,SEKONG,SAHAR ABDUL MAJID,PAS,366,"11,918",3.07%,0,L,HD,USAHAWAN
Sabah,N.43,SEKONG,ARIFIN BIN ASGALI,WARISAN,"6,740","11,918",56.55%,1,L,MNG,AHLI PERNIAGAAN
Sabah,N.43,SEKONG,SAMSUDIN YAHYA,BN,"4,705","11,918",39.48%,0,L,KLH,TIADA
Sabah,N.43,SEKONG,ABDUL RASHID BIN ABDUL RAHMAN,STAR,48,"11,918",0.40%,0,L,HD,TIADA
Sabah,N.43,SEKONG,ALIAS RAHMAD BIN BENJAMIN,PKS,16,"11,918",0.13%,0,L,HD,KERJA SENDIRI
Sabah,N.43,SEKONG,DATU MOHD FAISAL BIN DATU BACHTIYAL,BEBAS - KAPAL TERBANG,43,"11,918",0.36%,0,L,HD,BEKERJA SENDIRI
Sabah,N.44,KARAMUNTING,NORSAH BONGSU,PAS,677,"11,376",5.95%,0,P,HD,PERUNDING PELABURAN
Sabah,N.44,KARAMUNTING,BESARUN BIN KECHA,STAR,61,"11,376",0.54%,0,L,HD,TIADA
Sabah,N.44,KARAMUNTING,HIEW VUN ZIN,WARISAN,"7,243","11,376",63.67%,1,L,MNG,AHLI PERNIAGAAN
Sabah,N.44,KARAMUNTING,LIM KAI MIN,BN,"3,395","11,376",29.84%,0,L,KLH,TIADA
Sabah,N.45,ELOPURA,CHAN TZUN HEI,BN,"5,572","17,791",31.32%,0,L,KLH,TIADA
Sabah,N.45,ELOPURA,CALVIN CHONG KET KIUN,DAP,"12,219","17,791",68.68%,1,L,MNG,PENIAGA
Sabah,N.46,TANJONG PAPAT,RAYMOND TAN SHU KIAH,BN,"4,002","10,353",38.66%,0,L,KLH,TIADA
Sabah,N.46,TANJONG PAPAT,POON MING FUNG @ FRANKIE,DAP,"5,818","10,353",56.20%,1,L,MNG,PEGUAM
Sabah,N.46,TANJONG PAPAT,JUFAZLI SHI AHMAD,BEBAS - KUNCI,533,"10,353",5.15%,0,L,HD,-
Sabah,N.47,KUAMUT,DATUK MASIUNG BANAH,BN,"8,042","13,630",59.00%,1,L,MNG,PENIAGA
Sabah,N.47,KUAMUT,EDWARD PODOK,PCS,205,"13,630",1.50%,0,L,HD,TIADA
Sabah,N.47,KUAMUT,NORFAIZAH CHUA,WARISAN,"3,921","13,630",28.77%,0,P,KLH,-
Sabah,N.47,KUAMUT,JUMAIDIN LAKALLA,PAS,330,"13,630",2.42%,0,L,HD,TIADA
Sabah,N.47,KUAMUT,JAMES AIK,SOLIDARITI,"1,132","13,630",8.31%,0,L,HD,PENIAGA
Sabah,N.48,SUKAU,MUARIFFIDIN BIN ABDUL MALEK,HR,117,"7,880",1.48%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.48,SUKAU,MOHD ISMAIL BIN AYOB,WARISAN,"3,032","7,880",38.48%,0,L,KLH,-
Sabah,N.48,SUKAU,DATUK SADDI HAJI ABDUL RAHMAN,BN,"4,660","7,880",59.14%,1,L,MNG,PENGERUSI KORPORASI PEMBANGUNAN DESA (KPD)
Sabah,N.48,SUKAU,ABDULGANI BIN KOSUI,PPRS,71,"7,880",0.90%,0,L,HD,-
Sabah,N.49,TUNGKU,BULANGAN PANASI,HR,928,"12,619",7.35%,0,L,HD,BERNIAGA
Sabah,N.49,TUNGKU,ABD RAHMAN BIN TAGGOH,PKS,102,"12,619",0.81%,0,L,HD,0
Sabah,N.49,TUNGKU,MIZMA BINTI APPEHDULLAH,BN,"5,294","12,619",41.95%,0,P,KLH,AHLI PERNIAGAAN
Sabah,N.49,TUNGKU,ASSAFFAL P. ALIAN,WARISAN,"6,295","12,619",49.89%,1,L,MNG,PELADANG
Sabah,N.50,LAHAD DATU,DATO' HJ MOHAMMAD YUSOF HJ APDAL,BN,"8,372","20,339",41.16%,0,L,KLH,AHLI PERNIAGAAN
Sabah,N.50,LAHAD DATU,WONG YU CHIN,HR,663,"20,339",3.26%,0,L,HD,0
Sabah,N.50,LAHAD DATU,DUMI BIN PG. MASDAL,WARISAN,"11,304","20,339",55.58%,1,L,MNG,PELADANG
Sabah,N.51,KUNAK,NILWAN BIN KABANG,BN,"4,630","10,161",45.57%,0,L,KLH,PEMBANTU MENTERI KABINET NEGERI SABAH
Sabah,N.51,KUNAK,NORAZLINAH BINTI ARIF,WARISAN,"4,898","10,161",48.20%,1,P,MNG,0
Sabah,N.51,KUNAK,SAHING BIN TAKING,HR,141,"10,161",1.39%,0,L,HD,BERNIAGA
Sabah,N.51,KUNAK,KASMAN BIN KARATE,PAS,492,"10,161",4.84%,0,L,HD,0
Sabah,N.52,SULABAYAN,JAUJAN BIN SAMBAKONG,WARISAN,"7,116","9,499",74.91%,1,L,MNG,0
Sabah,N.52,SULABAYAN,UTUNG BIN TANJONG BARU,HR,54,"9,499",0.57%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.52,SULABAYAN,DATUK HAJI HARMAN BIN MOHAMAD,BN,"2,190","9,499",23.06%,0,L,KLH,AHLI PERNIAGAAN
Sabah,N.52,SULABAYAN,ABDUL NASIR BIN AB RAUP,PAS,139,"9,499",1.46%,0,L,HD,0
Sabah,N.53,SENALLANG,MOHD. SHAFIE APDAL,WARISAN,"7,754","10,207",75.97%,1,L,MNG,0
Sabah,N.53,SENALLANG,DATO SRI NASIR BIN TUN SAKARAN,BN,"2,453","10,207",24.03%,0,L,KLH,PENGERUSI PERBADANAN PEMBANGUNAN EKONOMI SABAH (SEDCO)
Sabah,N.54,BUGAYA,SAID TIBLAN,PPRS,57,"13,756",0.41%,0,L,HD,0
Sabah,N.54,BUGAYA,KULLI BIN MARALAM,PKS,67,"13,756",0.49%,0,L,HD,0
Sabah,N.54,BUGAYA,MAHAMOD BIN SARAHIL,PAS,144,"13,756",1.05%,0,L,HD,BEKERJA SENDIRI
Sabah,N.54,BUGAYA,MANIS BUKA BINTI MOHD DARAH,WARISAN,"10,662","13,756",77.51%,1,P,MNG,SURI RUMAH
Sabah,N.54,BUGAYA,RAZAK SAKARAN DANDAI,BN,"2,811","13,756",20.43%,0,L,KLH,AHLI LEMBAGA PENGARAH LKIM
Sabah,N.54,BUGAYA,ABD. MUKSIN BIN MOHAMMAD HASSAN,BEBAS - TRAKTOR,15,"13,756",0.11%,0,L,HD,0
Sabah,N.55,BALUNG,RAZALI BIN HAMZAH,HR,233,"10,380",2.24%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.55,BALUNG,AMBOASE BIN RAMANO,PAS,428,"10,380",4.12%,0,L,HD,PENIAGA
Sabah,N.55,BALUNG,DATUK OSMAN BIN JAMAL,BN,"4,887","10,380",47.08%,1,L,MNG,0
Sabah,N.55,BALUNG,HAJI ALIPA JACKERY,USNO,119,"10,380",1.15%,0,L,HD,0
Sabah,N.55,BALUNG,ANDI RUS DIANA BT ANDI PALADJARENG,WARISAN,"4,713","10,380",45.40%,0,P,KLH,0
Sabah,N.56,APAS,ABDUL SALIP BIN EJAL,WARISAN,"5,456","13,519",40.36%,0,L,KLH,0
Sabah,N.56,APAS,ALIZAMAN BIN JIJURAHMAN,HR,333,"13,519",2.46%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.56,APAS,DAUD BIN JALALUDDIN,PAS,487,"13,519",3.60%,0,L,HD,PENIAGA
Sabah,N.56,APAS,NIZAM BIN DATUK ABU BAKAR TITINGAN,BN,"7,243","13,519",53.58%,1,L,MNG,SETIAUSAHA POLITIK
Sabah,N.57,SRI TANJONG,PANG THOU CHUNG,HR,873,"18,990",4.60%,0,L,HD,0
Sabah,N.57,SRI TANJONG,LO SU FUI,BN,"4,290","18,990",22.59%,0,L,KLH,PENIAGA
Sabah,N.57,SRI TANJONG,LEONG YUN FUI,PKS,154,"18,990",0.81%,0,L,HD,0
Sabah,N.57,SRI TANJONG,WONG SZE PHIN @ JIMMY,DAP,"13,673","18,990",72.00%,1,L,MNG,0
Sabah,N.58,MEROTAI,HJ AHMAD DULLAH,PAS,"1,209","14,839",8.15%,0,L,HD,0
Sabah,N.58,MEROTAI,LIM TING KHAI,BN,"5,557","14,839",37.45%,0,L,KLH,0
Sabah,N.58,MEROTAI,SHARATHA MASYAROH BINTI JOHN RIDWAN LINCON,HR,125,"14,839",0.84%,0,P,HD,PEGUAM
Sabah,N.58,MEROTAI,ARBAANI BIN AKUM,AMANAH,193,"14,839",1.30%,0,L,HD,0
Sabah,N.58,MEROTAI,SARIFUDDIN BIN HATA,WARISAN,"7,707","14,839",51.94%,1,L,MNG,0
Sabah,N.58,MEROTAI,AZIZUL BIN TANDEK,PKS,20,"14,839",0.13%,0,L,HD,0
Sabah,N.58,MEROTAI,MOHD NASIR BIN SUMADI,USNO,28,"14,839",0.19%,0,L,HD,0
Sabah,N.59,TANJONG BATU,DATUK HAJAH HAMISA BINTI SAMAT,BN,"8,538","16,767",50.92%,1,P,MNG,0
Sabah,N.59,TANJONG BATU,USMAN MADEAMING,PAS,"1,506","16,767",8.98%,0,L,HD,0
Sabah,N.59,TANJONG BATU,ARDI BIN ARSAH @ SAMSI,PPRS,171,"16,767",1.02%,0,L,HD,0
Sabah,N.59,TANJONG BATU,ISMAIL SENANG,WARISAN,"6,552","16,767",39.08%,0,L,KLH,BEKERJA SENDIRI
Sabah,N.60,SEBATIK,YUSRI HJ YUNUS,PPRS,38,"5,285",0.72%,0,L,HD,0
Sabah,N.60,SEBATIK,USTAZ ROSLAN RAMLI,PAS,504,"5,285",9.54%,0,L,HD,0
Sabah,N.60,SEBATIK,DATUK HJ. ABD MUIS HJ. PICHO,BN,"2,468","5,285",46.70%,1,L,MNG,TIADA
Sabah,N.60,SEBATIK,HASSAN A GANI PG AMIR,WARISAN,"2,275","5,285",43.05%,0,L,KLH,BEKERJA SENDIRI
